ID,WIKI_PAGE,Cause_of_Death,Death_Summary
4b0936a9968e774a7925e0a213090f05,Jane_Wyman,natural causes,"Wyman passed away peacefully in her sleep at the age of 90 at her residence in Rancho Mirage on September 10, 2007. Following her death, she was buried in a nun's habit at Forest Lawn Mortuary and Memorial Park in Cathedral City, California."
00b90160ad5bc3491a7afff9414e40f5,Benjamin_West,The cause of death is not mentioned.,"The text discusses the work of artist Benjamin West, particularly his famous painting The Death of General Wolfe. This painting, created in 1770 and exhibited at the Royal Academy in 1771, became widely reproduced during the time. It was influenced by West's earlier work General Johnson Saving a Wounded French Officer from the Tomahawk of a North American Indian and returned to the setting of the French and Indian War. During the American Revolution in 1776, West remained neutral and did not publicly support or criticize the war. He became known for his large-scale history paintings that used expressive figures, colors, and compositions to engage the viewer. Some notable examples of his works include The Battle of the Boyne in 1778, which depicted William of Orange's victory, and The Death of Nelson in 1806, which commemorated Horatio Nelson's death at the Battle of Trafalgar."
977ab784141a033446e296d53413651d,Michael_H._Wilson,No relevant section found,No relevant section found
336e507cc1e7b805c6ef0ca8f619691a,Louis_C._Wyman,No relevant section found,No relevant section found
24d8f14e3f00e44f740c081b6a261b4e,Patrick_Wymark,No relevant section found,No relevant section found
b824361c565115538e6bcbc3b5b162b8,Patrice_Wymore,No relevant section found,No relevant section found
8152804cb121285eab2ff451c659fc53,Nancy_Wilson,No relevant section found,No relevant section found
236aab887dd564b822077dd0860dff88,John_Wyndham,No relevant section found,No relevant section found
06edf78443fdb7abf047a0fe72cf9629,Dick_Anthony_Williams,No relevant section found,No relevant section found
25eb6dcee53a831392d9c543eb065022,Margaret_Whiting,natural causes,"Whiting, who was 86 years old, passed away on January 10, 2011. The cause of death was natural and occurred at the Lillian Booth Actors Home in Englewood, New Jersey."
9f9e15b56eaa6e7713c1394238bb29f1,Tammy_Wynette,Blood clot in lung,"Tammy Wynette was plagued by health problems throughout her life, and her health declined even further in her final years. She appeared frail and aged in her final music videos. She died on April 6, 1998, at the age of 55 while sleeping at her home in Nashville, Tennessee. Her death was certified by her doctor as being caused by a blood clot in her lung. After her death, there was a public memorial service attended by about 1,500 people and televised live. Wynette's will provided for a trust to be given to her four daughters, but her husband George Richey denied them their inheritance and made executive decisions alongside his brother. Wynette's daughters filed a wrongful death lawsuit, claiming that Richey was responsible for her death and failed to follow the doctor's advice. Her body was exhumed and an autopsy revealed that she died from cardiac arrhythmia and had powerful drugs in her system. The lawsuit was settled confidentially, and Wynette's remains were re-interred under the name ""Virginia W. Richardson,"" her legal married name at the time of her death. This caused controversy, and in 2014, the name on her tomb was changed back to ""Tammy Wynette"" through a court order, following a petition by her daughters and fans."
f258c77cecbb8542bbb165350ef09675,Richard_A._Whiting,No relevant section found,No relevant section found
775a31841f9ad98fbac0409a33a61e94,Edward_Bennett_Williams,Colon cancer,"Franklin Williams passed away at the age of 68 on August 13, 1988, after battling colon cancer for 12 years. His funeral was attended by many influential figures in Washington, including Vice President George H.W. Bush. He was laid to rest at St. Gabriel Cemetery in Potomac, Maryland. The wide range of attendees at his funeral reflected Williams's broad reach and influence, including Supreme Court Justice Thurgood Marshall, Joe DiMaggio, Sugar Ray Leonard, Pete Rozelle, Eunice Kennedy and Sargent Shriver, and Michael Milken. Over two thousand mourners filled the church, including senators, Supreme Court justices, felons, bookmakers, waiters, doormen, billionaires, professional athletes, and members of Georgetown society."
2726f8810765041478bea68f58f84bac,Peter_Wyngarde,unspecified illness,"In October 2017, actor Peter Wyngarde was admitted to the Chelsea and Westminster Hospital in London due to an unspecified illness. He passed away on January 15, 2018. Disputes arose between the author of a biography about Wyngarde and his executors and next of kin regarding his estate and the location of his remains. In March 2020, an auction of 250 items from his estate took place, fetching over £35,000. The highest selling item was his trophy for ""best dressed personality of 1970,"" which was sold for £2,200. Actor Mike Myers credited Wyngarde with inspiring the character Austin Powers."
00d35019b132708657eb3446852db0eb,Dorothy_West,The cause of death is thought to be natural causes.,"The text discusses the accomplishments and legacy of Dorothy West, a documentary filmmaker and writer. It mentions that Salem Mekuria used West as a source for a documentary about the Black community on Martha's Vineyard, and later created a biographical study about her. Both films received Emmy nominations. West was celebrated on Martha's Vineyard and had prominent guests at her 90th birthday party. She won an Anisfield-Wolf Book Award for Lifetime Achievement and died at the age of 91. West was one of the last surviving members of the Harlem Renaissance. Her desired legacy was to be remembered for persevering and not giving up."
2472fbb8903687c720a4696edd1bf2ed,William_F._Whiting,No relevant section found,No relevant section found
b671d6415f5619da109df3053f27cf90,Edward_Williams_(businessman),No relevant section found,No relevant section found
50376bbaa66b4e4d7cc39308330f713d,Dottie_West,Car accident,"Dottie West, a country singer, was involved in two car accidents in 1991. The first accident occurred in July when she crashed into a wall and was given a ticket for careless driving and not wearing a seatbelt. The second accident took place in August when she was running late for a performance and her vehicle stalled. A passing driver, George Thackston, agreed to drive her to the performance but lost control of the vehicle and crashed. Thackston was critically injured but survived. West suffered a ruptured spleen and a lacerated liver and underwent multiple surgeries. She eventually passed away on September 4, 1991, during preparation for another surgery. Her funeral was held on September 7, and she was buried in McMinnville. She was honored by her granddaughters with an original song and eulogized by Kenny Rogers."
08e1656ab084acebc0469824ef8de769,Gough_Whitlam,The cause of death is not mentioned in the given text.,"Gough Whitlam, a former Prime Minister of Australia, held various positions after resigning from Parliament in 1978. He served as Australia's ambassador to UNESCO in Paris from 1983 to 1986, and was elected to the Executive Board of UNESCO until 1989. In 1985, he was appointed to Australia's Constitutional Commission. Whitlam became chairman of the National Gallery of Australia in 1987 and helped secure the bid for Sydney to host the 2000 Summer Olympics. He never reconciled with Sir John Kerr, who dismissed him from office, but became friends with his political rival Malcolm Fraser in the 1980s. Whitlam supported the Australian Greens as a ""decoy questioner"" in parliament during the 1990s and had a close relationship with Labor leader Mark Latham, though he later called for Latham's resignation. He supported fixed four-year terms for Parliament and was made a life member of the Australian Labor Party in 2007. Whitlam testified in an inquest into the death of Brian Peters in 2007 and witnessed the government's apology to the Stolen Generations in 2008. He surpassed the record for the oldest Australian Prime Minister in 2009 and his wife, Margaret Whitlam, passed away in 2012. Gough Whitlam died in 2014 and his funeral was attended by seven Australian prime ministers."
503c718e4da749a6db47802e6bb2f948,Emlyn_Williams,Complications from bowel cancer,"Emlyn Williams, a Welsh actor and playwright, died in September 1987 at the age of 81. He passed away in his flat in Chelsea, London, due to complications from bowel cancer. He was cremated at Golders Green Crematorium in London."
075a883a689a63edbd1e0519f024a322,Pete_Wilson,No relevant section found,No relevant section found
fa5cb01558eb66dc4d5c4ec70b676c94,James_E._West,No relevant section found,No relevant section found
cc656f08d9c653cbf92c2ef98c15b83e,Keith_Whitley,Cause of death: acute ethanolism (alcohol poisoning),"On May 9, 1989, country singer Keith Whitley had a phone call with his mother and met up with his brother-in-law, Lane Palmer, to plan a day of golf and lunch. Whitley had plans to start writing songs for him and Lorrie Morgan to record when she returned from her concert tour. Palmer left Whitley's house in the morning, asking him to be ready to leave within an hour. However, when Palmer returned, he found Whitley unresponsive on his bed and called an ambulance. Whitley was taken to the hospital but was pronounced dead. The official cause of death was acute ethanolism, or alcohol poisoning. His blood alcohol level was extremely high, equivalent to drinking 20 shots of 100-proof whiskey. Whitley was 34 years old at the time of his death, although there was a discrepancy with his birth year recorded by RCA and on his gravestone. Whitley was remembered and honored in the music industry, and he is buried in the Spring Hill Cemetery. The inscription on his gravestone reflects his relationship with Lorrie Morgan, with one part saying ""Forever yours faithfully"" and the other saying ""His being was my reason."" There is a future burial spot next to Whitley for Morgan."
